filepath,label
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_18.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_19.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_20.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_21.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_22.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_23.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_24.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_25.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_26.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_27.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_28.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_29.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_30.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_31.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_32.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_33.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_34.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_35.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_36.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_37.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_38.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_39.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_40.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_41.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_42.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_43.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_44.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_45.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_46.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_47.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_48.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/W/wall white (4)_aug_49.jpg,W
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_0.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_1.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_2.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_3.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_4.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_5.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_6.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_7.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_8.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_9.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_10.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_11.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_12.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_13.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_14.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_15.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_16.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_17.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_18.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_19.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_20.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_21.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_22.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_23.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_24.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_25.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_26.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_27.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_28.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_29.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_30.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_31.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_32.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_33.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_34.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_35.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_36.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_37.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_38.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_39.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_40.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_41.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_42.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_43.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_44.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_45.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_46.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_47.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_48.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (1)_aug_49.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_0.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_1.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_2.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_3.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_4.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_5.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_6.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_7.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_8.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_9.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_10.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_11.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_12.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_13.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_14.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_15.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_16.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_17.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_18.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_19.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_20.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_21.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_22.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_23.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_24.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_25.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_26.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_27.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_28.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_29.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_30.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_31.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_32.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_33.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_34.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_35.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_36.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_37.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_38.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_39.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_40.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_41.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_42.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_43.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_44.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_45.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_46.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_47.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_48.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (2)_aug_49.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_0.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_1.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_2.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_3.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_4.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_5.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_6.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_7.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_8.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_9.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_10.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_11.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_12.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_13.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_14.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_15.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_16.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_17.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_18.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_19.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_20.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_21.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_22.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_23.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_24.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_25.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_26.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_27.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_28.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_29.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_30.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_31.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_32.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_33.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_34.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_35.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_36.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_37.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_38.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_39.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_40.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_41.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_42.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_43.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_44.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_45.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_46.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_47.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_48.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (3)_aug_49.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_0.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_1.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_2.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_3.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_4.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_5.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_6.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_7.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_8.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_9.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_10.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_11.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_12.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_13.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_14.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_15.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_16.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_17.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_18.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_19.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_20.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_21.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_22.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_23.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_24.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_25.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_26.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_27.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_28.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_29.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_30.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_31.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_32.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_33.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_34.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_35.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_36.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_37.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_38.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_39.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_40.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_41.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_42.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_43.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_44.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_45.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_46.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_47.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_48.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body dot (4)_aug_49.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_0.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_1.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_2.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_3.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_4.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_5.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_6.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_7.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_8.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_9.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_10.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_11.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_12.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_13.jpg,X
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/X/body white (1)_aug_14.jpg,X
